node_id,building_density,mean_centroid_distance,poi_density,degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency
0,0.3827856812042277,0.0,0.0,3.0,0.0004100457738156,0.0047683284264975,0.0093662259954876,9.240121727193304e-05,2.0,0.0,0.0
1,0.3843800000005291,53.944504253048784,0.0,1.0,0.0003849234459867,0.0,0.0092533416973414,8.144404693656214e-05,3.0,0.0,0.0
2,0.2679221772017069,76.34817105530132,0.0,2.0,0.0004030351674611,0.0028633602142596,0.0096867482974814,8.14838651910093e-05,2.5,0.0,0.0
3,0.4086852505323327,50.74637504032464,0.0,2.0,0.0003916852422631,0.0019102196752626,0.0098817248657729,7.286309882069437e-05,2.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.2971702884948119,54.72213437537127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.333234881092086e-05,0.0,0.0,3.0,0.0004193469860575,0.0071131066670605,0.0090799517093032,0.0001066511013019,3.0,0.0,0.0
7,0.3610811283307812,103.18564652261252,0.0,2.0,0.0003694058229566,0.0009557662705094,0.009761410212781,6.588323484946621e-05,1.5,0.0,0.0
8,0.5976793280904313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4758988367549416,41.565932521371344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3801904183677979,26.20169195082748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.3957186604288991,21.49939231763014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.1520945078675477,64.76689007366716,8.345468644452869e-05,2.0,0.0004519781860161,9.583920020218132e-05,0.0099734886118081,0.0001370450064185,3.5,0.0,0.0
13,0.3272051740554916,43.21161073976313,0.0,3.0,0.0004564619151996,0.0009807107198771,0.0095738560928915,0.0001457260441904,2.6666666666666665,0.0,0.0
14,0.2695344814418904,41.11963281546686,0.0,4.0,0.0004280959632346,0.0058061488067691,0.0089521475171853,0.0001381095041793,2.5,0.0,0.0
15,0.2424561011419176,0.0,0.0,4.0,0.0004714388475418,0.0028141277484024,0.00934862442522,0.00015297977499,2.75,0.0,0.0
16,0.1071423122574645,0.0,0.0,2.0,0.0004580109927513,0.0,0.0096229215332644,0.0001418805084331,3.5,0.0,0.0
17,0.0,0.0,0.0,4.0,0.0004732325432478,0.0045766500260932,0.0093853610532703,0.0001569389241535,3.5,0.0,0.0
18,0.0627438293039836,138.82628616646974,0.0,2.0,0.0004589211053496,0.0009557662705094,0.0093310217423742,0.0001237586008736,2.0,0.0,0.0
19,0.0,0.0,0.0,3.0,0.0004745564630231,0.0072286388536056,0.0090814128198137,0.0001509150017125,3.333333333333333,0.0,0.0
