source,bd_uid,name,address,province,city,area,tel,poi_type,tag
baidu,116275253b943e6316c90580,肥周美食炭烧大排档,逢源商业街3号25卡（古董街牌坊里）,广东省,中山市,,13411644833,unknown,
baidu,81edc51f94a51084bea24030,Born cake與生甜品工作室,民族路120号,广东省,中山市,,18928117664,unknown,
baidu,cb5028383b7c850efda778b2,钊钊美食(逢源商业街店),石岐街道西华社北巷13号(逢源麦当劳后门斜对面),广东省,中山市,,"13531822378,13590908501",unknown,
baidu,f3f5f63dd16b5aa1f60e776e,源记粉面店(亭子下大街店),亭子下街六横巷8号,广东省,中山市,,(0760)88834533,unknown,
baidu,f9f0b88c439557e58d1a896f,慈心,广东省中山市水关街2号,广东省,中山市,,15876022732,unknown,
baidu,a25c85bf6bca02f04f3a5939,EFAC CAFE,民族路122号,广东省,中山市,,13680131338,unknown,
baidu,50fb64ff5e888a5ce9f8537a,山村茶餐厅(石岐店),孙文中路205号（中山博物馆新馆旁边）,广东省,中山市,,(0760)88833833,unknown,
baidu,5f61eb4a4f80e3eaee74f82d,醒扒深夜厨房,逢源商业街4号一卡,广东省,中山市,,13432188874,unknown,
baidu,6f15de7ff0ed91bf41d63e0e,一面之交(逢源商业街店),亭子下大街22号,广东省,中山市,,17820449618,unknown,
baidu,99f02847e41fe6cb2cb90881,香辣风(逢源店),石岐区街道逢源食街1号10号楼首层26-28卡,广东省,中山市,,(0760)88842199,unknown,
baidu,a7f2f3aa616452b24151c0ee,自由栈咖啡(逢源店),水关街潮流汇城6号3号卡,广东省,中山市,,13532001878,unknown,
baidu,7d5f3a0a0b9a854b2db908b9,麦当劳(逢源店),逢源路5号25-30卡,广东省,中山市,,(0760)88876328,unknown,
baidu,87a734517de0b78a2b06ced0,横县第一炒鸡(逢源公寓店),亭子下大街17号,广东省,中山市,,18607605323,unknown,
baidu,3b9dcff00a3837022bd7ab47,逢源香木桶饭(亭子下大街店),亭子下大街17号5卡,广东省,中山市,,(0760)88861911,unknown,
baidu,47538d9a648ec50de6073816,Hayley Cafe,艺甫西街11号之一A卡,广东省,中山市,,13702458659,unknown,
baidu,426231a92374274c32870a41,茶桶仔,艺甫西街11号,广东省,中山市,,13286900049,unknown,
baidu,3963dac50d553aa011882411,振美美食,石岐区街道亭子下大街6号B座,广东省,中山市,,(0760)88832642,unknown,
