source,bd_uid,name,address,province,city,area,tel,poi_type,tag
baidu,7a42d68491bed3754f3a5996,巷子深菜馆(新华路店),新华路196号（新华路与郑州道交叉口）,天津市,天津市,和平区,18822026258,unknown,
baidu,c22da6ecec0ad21f0d3dda58,华竹食府(南海路店),南海路5号民进天津开明书院南行10米路东,天津市,天津市,和平区,"(022)23113283,(022)23316538",unknown,
baidu,3dc6aca42fa89bf3b320a85d,喜筵28·精细潮粤菜(五大道王府店),重庆道26-28号（庆王府对面）,天津市,天津市,和平区,(022)58319999,unknown,
baidu,7ae8bbbb041c57ef373a71fd,冒点儿·川小馆(五大道店),湖南路14号（张作相故居:先农大院西门入口处;星巴克对面）,天津市,天津市,和平区,16611850432,unknown,
baidu,b8a9e8fd895ade730869d960,福慧轩(五大道店),洛阳道23号（距五大道公园50m）,天津市,天津市,和平区,(022)23113398,unknown,
baidu,c9d1a5211a432d268f55ec8c,云上千禾云南味(五大道店),重庆道10号（重庆道与新华路交叉口）,天津市,天津市,和平区,(022)23302589,unknown,
baidu,04b997374534395610293567,多福小厨·民国津菜(五大道店),洛阳道7号,天津市,天津市,和平区,68768876,unknown,
baidu,379431084b1e527d93114c93,樘院,天津市和平区大理道5号,天津市,天津市,和平区,13116181159,unknown,
baidu,17fd648a86aa8d300e3ddaac,六小馆·津味创意酒馆(五大道店),重庆道33号（小白楼地铁站B口步行490米）,天津市,天津市,和平区,17695922303,unknown,
baidu,86d9d33af3727b6d0bf5eb21,大媚奶茶(五大道民园店),河北路320号201,天津市,天津市,和平区,18698162776,unknown,
baidu,76af28fcf3f787e43417dc9d,山海Dreamer·LT(五大道店),新华路216号（新华路与重庆道交口）,天津市,天津市,和平区,(022)23122297,unknown,
baidu,f300a16a46bd9786601c67bc,树先森beeer,重庆道12号2楼（卖酸奶楼上）,天津市,天津市,和平区,,unknown,
baidu,8313513e83b0207cf942b2f6,萌啊莫·缘素西餐厅(五大道店),河北路328号（下午不闭餐）,天津市,天津市,和平区,(022)23297608,unknown,
baidu,9e84c06c7ae3e0af03ec015d,五里关火锅(天津总店),南京路71号（天津国际大厦旁）,天津市,天津市,和平区,(022)85231580,unknown,
baidu,89bbc78dc1b403c2b817e742,走火铁板烧(剑桥大楼店),重庆道18号,天津市,天津市,和平区,17627763318,unknown,
